term,alpha_i,alpha_not_i,alpha_0i
tests,0.012625829607778902,152.07046964088389,152.08309547049166
tex,0.007990621850783104,363.25751917682913,363.26550979867994
texas,0.025696721830515464,253.70959393457468,253.7352906564052
text,0.05050105491065323,200.9477854083943,200.99828646330496
textbook,0.0017927710259812673,164.79140810713915,164.79320087816512
texts,0.005961679980203609,181.95267403794386,181.95863571792407
texture,0.00090303831818581,39.431753666800056,39.43265670511824
tf,0.002315539232643745,148.58298830944733,148.58530384867998
tg,0.014112397099336078,541.8606001560196,541.8747125531189
tga,0.0020539697489632236,136.74833166754087,136.75038563728984
tgv,0.0006419395299227713,23.68525013285623,23.685892072386153
th,0.08502087358209362,241.5436758992589,241.62869677284098
than,1.248964589456333,651.2005801070875,652.4495446965439
thank,0.08854445591515621,345.3835282989541,345.47207275486926
thankful,0.0029581229763249507,290.62790409148374,290.6308622144601
thanks,0.2572499700150246,212.30547280362546,212.56272277364047
thanx,0.008983888309858641,122.85652844540616,122.86551233371601
that,2.6900819724154728,168.34789074789919,171.03797272031466
thats,0.01097187748402833,276.5243740192877,276.53534589677173
the,5.50515091287668,91.18145059313719,96.68660150601386
theft,0.003203276252927075,129.59106722792612,129.59427050417904
their,0.6701366153652736,316.6547310108002,317.3248676261655
theirs,0.0021719626645298204,80.78608893608062,80.78826089874515
theism,0.001628764361333787,124.51968134768435,124.52131011204568
theist,0.007606592117128375,413.3971744345379,413.40478102665503
theists,0.002017510062065559,96.28755811443388,96.28957562449594
them,0.7607116742376648,387.5976890687266,388.35840074296425
theme,0.0037433974086867514,174.36317276953662,174.36691616694532
themselves,0.19411609529371535,849.6510763812597,849.8451924765534
then,0.7987259784054861,469.8281468058725,470.626872784278
theologians,0.002398317362712189,139.10807745267036,139.11047577003308
theological,0.004310792544106029,192.66627564606594,192.67058643861006
theology,0.004503036720684616,103.93653108720615,103.94103412392683
theoretical,0.010122040127613346,319.3679748696193,319.3780969097469
theoretically,0.02586669590926439,1507.3107668558996,1507.336633551809
theories,0.011394692297789508,323.55201522440666,323.5634099167045
theory,0.02578540454620003,170.476006316583,170.50179172112922
ther,0.0016017052109938798,120.6301959927675,120.63179769797848
therapies,0.003012131896910479,192.7562689154722,192.75928104736911
therapy,0.0051299659094130295,121.70548113643262,121.71061110234204
there,1.2396801816522955,304.23179252995544,305.47147271160776
thereby,0.005007460042332542,263.5388766342346,263.54388409427696
therefore,0.06367669700110683,285.49713242023404,285.5608091172351
thereof,0.002797361055960638,113.35883952530861,113.36163688636456
thermal,0.0031137914575781037,102.60809750003313,102.6112112914907
these,1.0957537118935654,819.8725111883703,820.9682649002639
thesis,0.0059616531430822925,411.99502607728994,412.000987730433
they,0.8575352158236648,163.4796749019666,164.33721011779028
thick,0.0021567571137957675,63.364994255403275,63.36715101251707
thief,0.001091156094630976,55.75073013369557,55.7518212897902
thier,0.0007791902475635478,41.93334436352261,41.93412355377017
thin,0.004274058821356906,105.5986604490976,105.60293450791895
thing,0.23248088153512567,345.91065068295137,346.1431315644865
things,0.2971931597328401,493.2805264243491,493.57771958408193
think,0.6368142862012536,324.88645857546345,325.5232728616647
thinking,0.08446332695431276,421.1894468899153,421.27391021686964
thinks,0.024328731321983363,332.2540386948547,332.2783674261767
third,0.0740625048751417,277.0076998186142,277.08176232348933
thirty,0.007730892409664027,331.8410738326355,331.84880472504517
this,2.9669499176385528,348.4713005245006,351.4382504421391
tho,0.005807999629306444,302.56115756372054,302.56696556334987
thomas,0.023255754397491567,260.30173917961145,260.32499493400894
thompson,0.010118710039230308,561.9711864884999,561.9813051985392
thor,0.0010428530835902197,70.59588799640777,70.59693084949136
thorough,0.00288473599222907,247.5640720024987,247.56695673849094
thoroughly,0.007772447309182476,263.5995669283853,263.6073393756945
those,0.466884581526023,409.6560310974485,410.1229156789745
thou,0.0034980855861094467,99.87846413965889,99.881962225245
though,0.7347557107583133,1419.665847842366,1420.4006035531243
thought,0.19744144047241602,412.4429223597427,412.6403638002151
thoughts,0.03429039607411202,468.20467623667645,468.23896663275053
thousand,0.06927099506755174,951.6107986994969,951.6800696945644
thousands,0.13404099463869162,1209.8164060364113,1209.95044703105
thread,0.020882050856174367,171.3868259942626,171.4077080451188
threads,0.0038206307180911393,80.7773579963362,80.7811786270543
threat,0.01941690088997746,246.04568023884494,246.06509713973492
threaten,0.0027851803332798286,130.72072751575908,130.72351269609237
threatened,0.024291206126798782,956.5989960799799,956.6232872861067
threatening,0.006551214681595501,218.1349815819408,218.14153279662239
threatens,0.004718602345630171,533.47817403355,533.4828926358956
threats,0.0034731774862245897,126.7999025475086,126.80337572499482
three,0.18798455048259197,423.3809327248267,423.56891727530933
threshold,0.002754729940773682,205.41795333130742,205.42070806124818
threw,0.010595522839805088,266.57809432447215,266.58868984731197
throat,0.004583644141895098,258.7926086479594,258.79719229210133
throne,0.013778379613694526,1631.4446592393142,1631.458437618928
throttle,0.0033333513497537915,159.12476060531162,159.1280939566614
through,0.5708035621492067,809.9956299907444,810.5664335528936
throughout,0.26221370888040807,5062.412245345944,5062.674459054824
throughput,0.0025903325073258956,141.68825909820572,141.69084943071306
throw,0.0160958181493252,137.78701200829536,137.8031078264447
throwing,0.008784348951136372,206.41057899810977,206.4193633470609
thrown,0.011894202925326185,220.4005415474649,220.41243575039024
throws,0.023965747205139373,2019.2368386877931,2019.2608044349984
thru,0.010616891557513898,192.7497572222198,192.76037411377732
thrust,0.002049072242654973,121.49456878591826,121.49661785816092
thu,0.0017663015851725344,72.761063871509,72.76283017309417
thumb,0.006488074660801822,291.63932567732456,291.6458137519854
thunder,0.0032452379059835596,187.8215382843481,187.82478352225408
thursday,0.008887065794151114,161.9536261104364,161.96251317623054
thus,0.22621721746343426,1002.4598937435544,1002.6861109610178
ti,0.005548950995966349,188.41309157031048,188.41864052130646
ticket,0.006332931191509646,96.7445218261049,96.75085475729641
tickets,0.008169861711175801,229.39491965994523,229.4030895216564
tie,0.006785809239733262,100.97580491788526,100.98259072712499
tied,0.01260828738852526,335.6190476004334,335.6316558878219
ties,0.0014339342294539276,82.07473849554847,82.07617242977793
tiff,0.003040000291106766,62.402282918451185,62.40532291874229
tiger,0.0013814364749720409,57.096922746610616,57.09830418308559
tigers,0.0022043847107092156,83.90031846162411,83.90252284633482
tight,0.006585699584016601,166.4135664531727,166.4201521527567
til,0.0012185799074679344,78.16164249823494,78.16286107814241
till,0.02471928407243081,619.8082457921843,619.8329650762566
tilt,0.001765017774627605,130.7118667977672,130.71363181554182
tim,0.03187913763778929,481.906955025064,481.9388341627018
time,1.0881801517874208,646.4123353374822,647.5005154892697
timely,0.0024697494623530324,174.80874210200452,174.81121185146688
timer,0.003952607817020292,128.3524735245131,128.3564261323301
times,0.14697453186805318,310.1011939948897,310.24816852675775
timing,0.009543018457671793,202.2684123700395,202.27795538849716
timothy,0.0047142370303366295,152.96995590072152,152.97467013775184
tiny,0.008947524119389006,210.77914321989792,210.7880907440173
tip,0.015320668889650302,825.7656814643832,825.7810021332729
tips,0.015365695331267777,755.8525003598085,755.8678660551398
tire,0.005009140746850744,128.2227973456126,128.22780648635947
tired,0.015761534920059484,407.64684386590477,407.6626054008248
tires,0.006787072455115385,102.4838449521942,102.49063202464932
tis,0.0009808533271153,45.99023351707586,45.99121437040297
tissue,0.0024245042466405253,77.4025605938202,77.40498509806685
titan,0.002777750340942338,80.78277663779441,80.78555438813535
title,0.03642128952057442,289.584167465,289.62058875452055
titled,0.006409526770062101,420.6031132801822,420.60952280695227
titles,0.011497936228003061,341.37345937421037,341.3849573104384
tk,0.0020639542496157168,175.60862802428497,175.6106919785346
tl,0.0014282699732420876,71.43174498076698,71.43317325074023
tm,0.01786743199094063,217.1545926704965,217.17246010248743
tmp,0.0021938556319764007,175.74661537057668,175.74880922620866
tn,0.0032999470314618953,122.78249933599575,122.78579928302722
to,7.1845109640151,236.13700430359842,243.3215152676135
tobacco,0.004347702906759317,151.84734193533438,151.85168963824114
tocchet,0.003474992711977312,171.81619242250704,171.81966741521902
today,0.1995442165538086,572.2839778450212,572.4835220615751
todd,0.002904351034753308,93.53010419974895,93.5330085507837
together,0.16481829509059695,925.4811838506929,925.6460021457835
toilet,0.013120580505594306,482.311856739168,482.32497731967356
token,0.008651398235264866,536.9816582325362,536.9903096307715
tokyo,0.0066890091000973975,735.8149324403685,735.8216214494686
told,0.11216489871193962,345.01004898320383,345.1222138819158
tolerance,0.0026269553898748766,103.05285532271988,103.05548227810975
tolerant,0.0023183923880690867,136.19647735572389,136.19879574811196
tolerate,0.0017542174886356684,76.81965257223445,76.82140678972308
toll,0.00497146315195403,202.43208367225384,202.43705513540579
tom,0.02143376938694344,196.2898791330578,196.31131290244474
tommy,0.005082602446243881,109.9962059728773,110.00128857532356
tomorrow,0.014845845425925585,338.8803741262891,338.89521997171505
ton,0.0014032900034214953,60.794664226978,60.796067516981424
tone,0.003588915472625315,65.4277265080316,65.43131542350422
toner,0.0009698762628189733,50.64912690230734,50.65009677857016
tongue,0.011058749303564583,694.47827351263,694.4893322619336
tonight,0.013287229590227928,383.237692438887,383.2509796684772
tons,0.0026577376661855298,78.05767986819119,78.06033760585737
tony,0.014379970371530512,296.6274583890135,296.641838359385
too,0.6540493491512759,651.8514976840514,652.5055470332027
took,0.20504221154500163,928.6189433709806,928.8239855825256
tool,0.03276920935649861,502.779719745433,502.8124889547895
toolkit,0.006660421385662144,137.48774511332564,137.49440553471132
toolkits,0.012095836328977325,860.9419500590734,860.9540458954024
tools,0.022277925305250048,164.813213531228,164.83549145653325
top,0.09754583714848619,388.4827973215125,388.580343158661
topic,0.031249735129479535,272.425946810514,272.4571965456435
topics,0.0135626118101665,203.36614171924688,203.37970433105704
tops,0.004669706636012167,473.0967923260611,473.10146203269716
tor,0.002053632722723033,46.26908051494791,46.27113414767063
torah,0.002791563532159469,213.04339640474834,213.0461879682805
tore,0.004655637488981191,316.2804555551603,316.2851111926493
torn,0.008193193103786967,397.8720876367937,397.8802808298975
toronto,0.016767358951606158,105.1792769992558,105.19604435820742
torque,0.0022026715263470734,79.07168939384779,79.07389206537414
torture,0.004710906963363748,149.83157649164903,149.8362873986124
tortured,0.0016644626212589126,70.35727589898654,70.35894036160781
tortures,0.001605256333999756,139.75613549904253,139.75774075537652
toshiba,0.0013632259624641319,29.469565204552435,29.4709284305149
toss,0.0038070559928176976,171.0831829587782,171.086990014771
total,0.06794502785873957,325.29360415878205,325.3615491866408
totally,0.06370166507026402,578.7694204801029,578.8331221451732
totals,0.0030381549545573636,178.0844081614785,178.08744631643307
touch,0.00977430125028462,116.00958675668002,116.01936105793031
touched,0.0015508225906243997,78.16296184158124,78.16451266417187
touching,0.001958832458024703,81.02890166304313,81.03086049550116
tough,0.04832038809297869,930.8449888157008,930.8933092037938
tour,0.0021718277385232875,75.61744946031305,75.61962128805158
tours,0.001760391915572278,139.3808240469354,139.38258443885098
toward,0.041139269820640666,459.5359060367024,459.577045306523
towards,0.022980541977637794,182.09781949325938,182.120800035237
tower,0.007178872146386224,170.62534923971168,170.63252811185808
towers,0.0022392838771999003,103.16288034157316,103.16511962545036
town,0.02528129585660202,228.24499375246967,228.27027504832628
towns,0.019554270658959202,841.6595332192453,841.6790874899043
toxic,0.0028577602186693144,117.7306700528157,117.73352781303437
toyota,0.006340127155255768,135.0814239107975,135.08776403795275
toys,0.0035684775080514907,372.7693566242395,372.77292510174755
tp,0.002287929394819014,143.45278750247485,143.45507543186966
tq,0.003999846793147245,259.3130329686803,259.31703281547345
tr,0.03240122818450284,1938.2522607089568,1938.2846619371412
trace,0.011263464256028404,285.1340219046015,285.14528536885757
traced,0.002941200617629176,172.5604643923774,172.56340559299505
traces,0.006852648635222567,372.36354569705514,372.3703983456904
tracing,0.012275307107996571,735.4602213623045,735.4724966694125
track,0.030493537864027028,332.31068338894096,332.34117692680496
tracking,0.004148081866051096,130.21848829823224,130.2226363800983
tracks,0.03692245558450478,2074.8689137593497,2074.905836214934
tract,0.0022694356645404728,143.63347771177828,143.63574714744283
trade,0.046597762185672215,259.2773951979568,259.3239929601425
traded,0.004768074456827749,81.14341272520204,81.14818079965887
trades,0.0017784344631749383,78.56246111118486,78.56423954564804
trading,0.0043118237200315095,119.72658265103841,119.73089447475844
tradition,0.025421841862289588,462.55293606851,462.5783579103723
traditional,0.035177804698326064,581.56827750307,581.6034553077684
traditionally,0.003129847575339287,278.8336225268901,278.83675237446545
traditions,0.002554763826637534,127.32517681542723,127.32773157925386
traffic,0.03466972056671271,329.5283995637187,329.56306928428546
tragedy,0.011746601655150752,515.7935138022834,515.8052604039386
tragic,0.0034587157786909136,191.83920835285522,191.84266706863392
trail,0.002100459532069667,165.91420761110427,165.91630807063635
train,0.0056931801221633115,160.48641340395505,160.49210658407722
trained,0.013923147189293928,521.3555325747539,521.3694557219432
training,0.04929129678484578,475.1026944372006,475.1519857339855
trajectory,0.001781837718658631,141.72535199709895,141.7271338348176
trans,0.002663585552309904,147.66497506100913,147.66763864656144
transaction,0.00108639236854215,85.61843614100165,85.6195225333702
transactions,0.004286815808705166,232.8390894089451,232.84337622475383
transcript,0.0017557664478409804,110.55891662949202,110.56067239593986
transfer,0.019175952324293814,204.2693171084227,204.28849306074702
transferred,0.006466076784277538,395.96376529609773,395.970231372882
transferring,0.00174727247659216,98.3633324210163,98.36507969349289
transfers,0.0026791105168420823,92.59128368411615,92.59396279463299
transform,0.003744770879713537,220.85800754561947,220.86175231649918
transformation,0.0012308918585658643,67.4734634563125,67.47469434817107
transformer,0.0021475136780739214,133.62763230708384,133.6297798207619
transformers,0.002244176793330897,226.74167078756184,226.74391496435518
transistor,0.0012906108571602282,64.9623055434762,64.96359615433336
transition,0.008685303130941504,471.17112849646884,471.1798137995998
translate,0.00471328239471538,302.3708854046178,302.37559868701254
translated,0.007225770567541392,221.69348428394585,221.7007100545134
translation,0.01884724066150176,209.36632156712207,209.38516880778357
translations,0.004058005277191316,126.46141194703812,126.4654699523153
translator,0.0014855321641765948,76.97012161477595,76.97160714694013
transmission,0.01087849309009999,144.23986997378688,144.25074846687698
transmissions,0.0018949881755048108,127.7642055611921,127.76610054936761
transmit,0.012913208078943755,281.7232424245966,281.73615563267555
transmits,0.002987669415365613,261.70938524248646,261.7123729119018
transmitted,0.014193662388106834,419.3850743127356,419.3992679751237
transmitter,0.0044595080801600046,224.60641945737135,224.61087896545152
transmitting,0.002591512659339302,191.87894789021473,191.88153940287407
transport,0.011747029009111214,319.3104662146853,319.32221324369436
transportation,0.0065720316328533234,243.22104793271114,243.227619964344
trap,0.00879842751838949,413.18821177571425,413.19701020323265
trapped,0.0018919152981877808,178.11761940092947,178.11951131622766
traps,0.0021206660203388723,128.13540388729947,128.13752455331982
trash,0.010527779157414286,450.73645186142727,450.7469796405847
trashed,0.003890428647152823,333.0121360342415,333.01602646288865
travel,0.013353133227313194,179.18276069175693,179.19611382498425
traveling,0.004933795437772574,273.3778382348595,273.38277203029725
travelling,0.0011502818975245197,53.11224533521256,53.113395617110086
tray,0.0009463597547659122,48.6426423541375,48.643588713892264
treasury,0.011760064558124275,834.7266482593673,834.7384083239253
treat,0.01535418415941969,203.42451925234352,203.43987343650292
treated,0.09389988504559046,2187.36584241597,2187.4597423010155
treating,0.017158968024492138,687.889685695438,687.9068446634625
treatment,0.038718451259436557,433.31773691333314,433.3564553645926
treatments,0.008508420874271165,232.57651395539605,232.58502237627033
treats,0.0029290327716801996,142.79620415716047,142.79913318993215
treaty,0.003721572896772175,169.74264619227398,169.74636776517076
tree,0.06173628828066658,1242.7401446333286,1242.8018809216092
trees,0.005148650391953563,292.946312993733,292.95146164412495
trek,0.0016681858170818967,78.60612742982116,78.60779561563824
tremendous,0.0018682553127039765,80.45839263222246,80.46026088753516
trend,0.023810087345868758,1220.727172333279,1220.750982420625
trends,0.0037153775400116233,314.75539361246626,314.75910899000627
tri,0.005591400345097963,250.2648241553156,250.27041555566072
trial,0.017085674412686776,185.57696177103674,185.59404744544943
trials,0.005548666264377456,223.6997418339966,223.705290500261
triangle,0.005803682676622722,224.5939965462063,224.59980022888294
tribe,0.0018365477844121368,109.50696044657204,109.50879699435644
tribes,0.001181484301310513,64.30936771304977,64.31054919735108
trick,0.007439333065839686,114.04759290679722,114.05503223986307
tricks,0.003920202882627575,162.69481098388778,162.6987311867704
tricky,0.001958043102674095,64.2378205504303,64.23977859353298
trident,0.0027212923022846033,87.00783973532779,87.01056102763008
tried,0.21909317046979054,765.93728051651,766.1563736869798
tries,0.0423193113792472,1491.7792469778083,1491.8215662891876
trigger,0.0067036441847024624,218.45643056964784,218.46313421383255
trillion,0.0016979087399955027,126.68120686552619,126.68290477426619
trim,0.0014998067584145551,52.6783454728345,52.67984527959292
trinity,0.0034848588522707244,207.86440619574648,207.86789105459874
trip,0.011832318446495753,179.88210791780847,179.89394023625496
triple,0.004118013772494955,116.05908046334284,116.06319847711534
tripoli,0.0021733832002727464,216.68438329797956,216.68655668117984
trips,0.004843543468579296,207.23199621891055,207.23683976237913
triumph,0.0009464298971539615,49.270565795071825,49.27151222496898
trivia,0.000882252984522442,52.84759172911273,52.848473982097254
trivial,0.014272062119473562,450.1383840069643,450.1526560690838
troops,0.012254054418782835,145.38799635805722,145.400250412476
trouble,0.04117784274692765,229.23014490070898,229.2713227434559
troubles,0.0056196654172118755,330.3873752764017,330.3929949418189
truck,0.02086702506497611,453.31291313211494,453.33378015717994
trucks,0.0045364236347987625,149.73032540228573,149.73486182592052
true,0.1538521446399418,247.34740904405635,247.5012611886963
truecolor,0.001335049946344909,68.75401163248324,68.75534668242959
truely,0.0033707456603756882,345.6377078764866,345.641078622147
truetype,0.0015814290862220348,52.39370703939443,52.39528846848065
truly,0.190953081386216,2005.7434803653994,2005.9344334467855
trunk,0.002880849694840814,98.93022719566108,98.93310804535592
trust,0.03997404726073965,315.48434690630893,315.52432095356966
trusted,0.016813236461442983,710.8450996114508,710.8619128479122
truth,0.05171200327400187,254.68953703032494,254.74124903359893
truths,0.005795505602240059,212.35068778833696,212.3564832939392
try,0.44429520252516724,808.3698865906881,808.8141817932133
trying,0.16051570918032257,291.7205274124238,291.88104312160414
ts,0.0020317547954878195,151.16111368308637,151.16314543788187
tseng,0.001239543701021444,53.3619122212186,53.36315176491962
tsr,0.003181453631092229,228.981971433658,228.9851528872891
tt,0.0034549922211138348,125.53739101857649,125.5408460107976
ttl,0.0021060068808595824,66.4074840524951,66.40959005937596
tu,0.008304941220475431,362.0369430153403,362.0452479565608
tube,0.0076220909404019115,125.15956322883413,125.16718531977453
tubes,0.002255874047391602,61.19528530947461,61.197541183522006
tue,0.006388790250517858,389.1257896584859,389.13217844873645
tuesday,0.04721363275139098,842.8584061336315,842.905619766383
tune,0.004455918264666945,130.9510224014799,130.95547831974454
tuned,0.003158578496620372,103.81096882098024,103.81412739947686
tuning,0.007352767726768028,312.64425972435663,312.6516124920834
turbo,0.005689863519603353,59.16278864597723,59.168478509496836
turk,0.0015310969716976815,64.13190983025623,64.13344092722794
turkey,0.007340163925470246,75.34988456611403,75.3572247300395
turkish,0.011739550036611144,88.3246560316369,88.33639558167351
turkiye,0.006192194680103746,394.02532634944083,394.03151854412096
turks,0.015394148077967173,178.18669392233164,178.20208807040962
turn,0.10342545506356049,398.8573423378922,398.9607677929558
turned,0.04348816815157564,294.6809898230958,294.72447799124734
turner,0.0016674939633841168,78.6566731807781,78.65834067474148
turning,0.09784313309131035,2351.353151419829,2351.4509945529203
turns,0.06866940703459874,1015.8793662324999,1015.9480356395345
tutorial,0.005419349117697534,355.2495575989487,355.25497694806637
tv,0.02263631739352069,124.34149342174992,124.36412973914344
tvtwm,0.0030528380212874228,166.17431148602324,166.17736432404453
tw,0.0038668753620975677,429.84632986778723,429.85019674314935
twelve,0.0039358094576727,116.46946912045256,116.47340492991023
twenty,0.007687420748881661,211.17397446187775,211.18166188262663
twice,0.05863171646105602,773.9577789524161,774.0164106688771
twin,0.006386285565565438,270.38130659787635,270.3876928834419
twins,0.0026288722337982078,84.61033970190546,84.61296857413926
twist,0.0030250229166646483,183.91463008168873,183.9176551046054
twisted,0.003545475751429031,110.26428527079437,110.2678307465458
twm,0.0024344349108395428,142.61320188122636,142.6156363161372
two,0.5231187437626355,403.34293719282135,403.86605593658396
tx,0.03243777854984005,945.381711124199,945.4141489027488
txt,0.027796627856679024,888.0429737114067,888.0707703392634
ty,0.013486827736661324,853.3168354346933,853.33032226243
type,0.08833528085202795,256.6272012683468,256.7155365491989
typed,0.001691770121709389,55.57566486071316,55.57735663083487
types,0.09876325023922018,751.2032346189831,751.3019978692223
typical,0.12210695180001963,1257.4443073045986,1257.5664142563987
typically,0.01368099564883911,210.5189753680723,210.53265636372112
typing,0.008010308288655966,274.13104690823775,274.1390572165264
tyranny,0.002444014139677098,175.87201637465688,175.87446038879656
tyre,0.0008020181956841896,26.588266759362668,26.589068777558353
tz,0.005600395316982339,377.0271974736242,377.0327978689412
ua,0.009036365778067029,641.322612959777,641.3316493255551
uart,0.0015198517195227927,75.46173873856074,75.46325859028026
ub,0.0013335068007488753,104.84514718529061,104.84648069209136
ubc,0.0018388417845714555,89.62173761032605,89.62357645211063
uc,0.0018022083742433074,72.50624913772367,72.50805134609791
uchicago,0.001934782369965245,140.74346596337702,140.745400745747
uci,0.0013230908609918677,54.43570154315404,54.43702463401503
ucla,0.0024327637997442956,154.82617601285767,154.8286087766574
ucs,0.0027792239290719075,136.13393873469596,136.13671795862504
ucsd,0.003284629331619848,199.9115640677437,199.91484869707534
ud,0.002880926659417725,164.68126607958655,164.68414700624598
udel,0.0015117232738354096,77.69824028484972,77.69975200812355
ue,0.0018602157190556136,173.26869654870572,173.27055676442478
uf,0.0024474029787421134,143.1430436780219,143.14549108100064
ufl,0.001743393264019167,82.39956122450859,82.40130461777261
ug,0.0012662913558151635,71.8027693650509,71.80403565640673
uga,0.001274982495226884,82.52432407638588,82.52559905888111
ugly,0.007065473050911384,135.8701896815624,135.87725515461332
uh,0.004355891983731482,125.75662372454707,125.7609796165308
ui,0.00204556075680688,108.92549415316435,108.92753971392116
uiuc,0.015584983391017796,333.1076000755364,333.12318505892745
uj,0.028695189751739108,2129.1667974443103,2129.1954926340622
uk,0.023482633274765845,143.90697896184332,143.9304615951181
ul,0.002495207182497051,132.46983949360876,132.47233470079127
ulf,0.001357296712929484,62.276960490611906,62.27831778732484
ultimate,0.010455953201339518,309.7913222831755,309.80177823637683
ultimately,0.005227309603989952,131.1073272340751,131.11255454367907
ultra,0.009247928090714822,165.78294612610455,165.79219405419525
ultrix,0.004537433530909712,147.79660036828778,147.8011378018187
um,0.007989143948536698,221.27517301281955,221.2831621567681
umd,0.0013263317102893105,100.75114463917032,100.75247097088061
umich,0.005814493439033538,344.77504173839156,344.7808562318306
umn,0.0015627262098919382,175.18036410934243,175.18192683555233
un,0.04529027209185432,820.6637475455543,820.7090378176462
unable,0.020823676498944232,243.94079330992955,243.96161698642848
unacceptable,0.0036161386063136725,133.32704000421697,133.33065614282327
unarmed,0.020031920597704953,1803.9774133371652,1803.9974452577628
unauthorized,0.003938912646872849,192.33904248401734,192.34298139666421
unaware,0.002402759019173345,115.1347998451203,115.13720260413947
unbelievable,0.003158646024551965,282.2458369331507,282.24899557917524
unbiased,0.018524540251963834,2038.6061855158368,2038.6247100560888
unbreakable,0.005585793848355679,350.9274305560798,350.93301634992815
unc,0.0031700572973641806,127.35796283224336,127.36113288954073
uncertain,0.015646540761478717,2004.2377999006862,2004.2534464414477
uncle,0.002566403825321226,99.05878171018331,99.06134811400864
unclear,0.003638206630168433,119.97923589292999,119.98287409956016
uncomfortable,0.0016277310448164965,84.58540107633642,84.58702880738124
uncommon,0.003136255812664364,313.935081852128,313.93821810794066
unconditional,0.001119960273023355,67.7337133231249,67.73483328339793
undefined,0.0016246253449980106,34.995876517705526,34.99750114305052
under,0.581807944934226,929.8918566975275,930.4736646424617
underground,0.014648735124624368,935.6548909842885,935.6695397194131
underlying,0.03952914184957526,2196.9698208528985,2197.009349994748
underneath,0.000996820137886937,47.43192494359662,47.432921763734505
understand,0.18562453843102927,627.9818601872684,628.1674847256994
understandable,0.0015817561228511697,72.0086732377412,72.01025499386405
understanding,0.11830389871725118,1097.350985150692,1097.469289049409
understood,0.014742135735222464,224.964081105949,224.9788232416842
underway,0.0085362413632949,681.5680819931409,681.5766182345043
undesirable,0.012106071967326383,716.9357162011534,716.9478222731207
undocumented,0.004887545373764182,499.0457781161984,499.05066566157217
undoubtedly,0.004349940035094518,144.66304161700822,144.66739155704332
unemployment,0.0012654757964480356,83.32200210099542,83.32326757679186
unexpected,0.0014501128732736384,90.08416097710158,90.08561108997485
unfair,0.004971010916935928,244.06300112873467,244.0679721396516
unfamiliar,0.001493482468694377,88.04592533241838,88.04741881488707
unfortunate,0.026453283767558768,797.3077150209213,797.3341683046888
unfortunately,0.12615215578644093,764.4805123428151,764.6066644986016
unhappy,0.007949839465791865,545.909691626497,545.9176414659628
uni,0.007010405793538691,209.2214962587342,209.22850666452774
uniform,0.011763894280555345,464.3712917957447,464.38305569002523
uniforms,0.0010462868552936595,45.27481507677288,45.275861363628174
union,0.016127968280644667,264.28430515285635,264.300433121137
unique,0.04803795189940541,1063.1104164292303,1063.1584543811298
unit,0.020964173664600357,131.37492254047308,131.39588671413767
unite,0.0014837210580145256,124.24579488092915,124.24727860198716
united,0.07609303762091359,488.17811353538485,488.2542065730058
units,0.024479896695549203,337.6566585753443,337.68113847203983
unity,0.007924189878032343,427.58356932140157,427.5914935112796
univ,0.0027910695539224966,97.37444033388887,97.37723140344279
universal,0.02156628730447195,516.3187055995107,516.3402718868152
universally,0.00342628510214795,255.77039781153644,255.77382409663858
universe,0.02658954079362494,378.8411561741654,378.867745714959
universities,0.0027731080218124644,101.04029860318542,101.04307171120723
university,0.05626146352229178,151.63561118548338,151.6918726490057
unix,0.047432453300200225,300.5863720711626,300.6338045244628
unjust,0.007152683521935951,800.1582509746479,800.1654036581698
unknown,0.04262521621607698,846.5087751286444,846.5514003448604
unlawful,0.002382188590619971,152.38407624253313,152.38645843112374
unless,0.1935322600018617,629.7569350117341,629.950467271736
unlike,0.02281018539078552,308.6313324799962,308.654142665387
unlikely,0.05519172287821264,1006.2849427246995,1006.3401344475777
unlimited,0.0035862774480748924,162.5195414770195,162.52312775446757
unloaded,0.0009242809851275925,57.373923089489594,57.37484737047472
unm,0.00151339557853705,88.3578592527645,88.35937264834304
unnecessary,0.013363854140422257,625.1299490085005,625.1433128626409
unreasonable,0.004710172191270201,199.43444887143318,199.43915904362444
unrecognized,0.008337176966824632,1196.1469587668823,1196.155295943849
unregistered,0.0016902863538814648,72.179687120117,72.18137740647087
unrelated,0.009817448303559776,577.5448774123253,577.5546948606288
unreliable,0.0013493373928354481,88.90309680701817,88.90444614441101
unsafe,0.0007679177870069658,73.90937301175975,73.91014092954676
unsigned,0.0015202749971878445,95.7167388101499,95.7182590851471
unsupported,0.002006539407337179,193.4574958734873,193.45950241289464
until,0.18638243652218497,444.9060777892337,445.0924602257559
unto,0.01224578519819052,347.9198137723871,347.9320595575853
unused,0.0069026516313454725,633.6135589141154,633.6204615657467
unusual,0.006998745001932599,143.98797177011215,143.9949705151141
unwilling,0.002519794603917832,142.34614715702642,142.34866695163035
unworthy,0.0012300605281698755,71.17126237086379,71.17249243139196
uo,0.006800711066305398,309.8952871287319,309.90208783979824
up,1.2566172640138087,565.8079119978235,567.0645292618373
upcoming,0.004638676226131394,221.66336070178946,221.6679993780156
update,0.01911140405747815,295.88550484392016,295.90461624797763
updated,0.013730925103564457,154.06362681891588,154.07735774401945
updates,0.005447116216315263,167.66782557852122,167.67327269473753
upenn,0.007941920987411248,284.10778899877016,284.1157309197576
upgrade,0.0168993165915752,154.8612629173085,154.87816223390007
